stop_id,stop_name,stop_lat,stop_lon,location_type
4819,31391 - SEYFİ DEMİRSOY İÖO,41.3286814969204,36.2696411585472,0
4886,10062 - MÜFTÜLÜK,41.2991,36.3324,0
4913,50852 - AKŞEMSEDDİN CAMİ,41.2316832403776,36.3546958650627,0
4929,11211 - TOKİ KAVŞAĞI 1,41.285739294865,36.2973891944494,0
4958,13052 - KÜRTÜN ÇAYI,41.2891,36.2905,0
4959,13031 - MUHASEBECİLER TOKİ 2,41.2855,36.2957,0
4980,11712 - BARIŞ BULVARI,41.2704,36.2937,0
5034,50041 - PİAZZA AVM,41.277142,36.353944,0
5048,30852 - TAFLAN UN FABRİKASI,41.4336,36.1462,0
5065,30602 - TURGUT ÖZAL ÖĞRENCİ YURDU,41.3792,36.2181,0
5091,10031 - DEFTERDARLIK,41.2922,36.3348,0
5109,33311 - 3260.SOKAK,41.3417,36.2424,0
5127,60832 - YAVUZ SULTAN SELİM AİHL,41.213999,36.461979,0
5157,50162 - KUZEY YILDIZI TOKİ KAVŞAĞI,41.2662648153721,36.3465958013491,0
5225,11882 - ÇANDIR AŞAĞI AVDAN SOKAĞI,41.2595917614839,36.2417842441618,0
5317,31772 - FEN EDEBİYAT FAKÜLTESİ,41.3669,36.1866,0
5324,12932 - KURAN KURSU,41.2724931245075,36.2934777961903,0
5349,30591 - KIZILAY KAMPI,41.374784,36.224616,0
5403,32781 - İSTANBUL CADDESİ,41.348874,36.233106,0
5434,30962 - ALAÇAM CADDESİ,41.3206448452702,36.3049552371545,0
5454,12131 - 112 AMBULANS,41.291539,36.312235,0
5495,32551 - 3520.SOKAK,41.3258,36.2372,0
5565,31632 - REKTÖRLÜK TRAMVAY İSTASYONU,41.3714698932411,36.2247750828158,0
5658,30111 - SASKİ,41.324,36.3094,0
5690,50631 - GAZİ GİRAY SOKAK,41.26557161631017,36.35290336892604,0
5699,50011 - LOVELET AVM,41.2657,36.3799,0
5771,31061 - GÖKDELEN KULE,41.3124,36.2795,0
5800,33282 - 5460.SOKAK,41.353051,36.186938,0
5833,60212 - TEKKEKÖY TRAMVAY,41.224848,36.452808,0
5846,60391 - 71.CADDE,41.2337,36.4256,0
5894,50211 - ORTA KARADENİZ BÖLGE KAN MERKEZİ,41.251441,36.319178,0
5913,12162 - BARUTHANE ÖĞRENCİ YURDU,41.318804,36.326333,0
5941,60211 - TEKKEKÖY,41.224368,36.452838,0
6204,50882 - GONDOL CADDESİ,41.25546,36.34384,0
6210,33882 - 172.SOKAK,41.32906534047308,36.27065410003662,0
6211,33872 - MİMAR SİNAN İLKOKULU,41.328545,36.272699,0
6225,13222 - ÇAKIR OTO,41.29094,36.275909,0
6250,33971 - SEYFİ DEMİRSOY İÖO 2,41.328555,36.270091,0
6263,60961 - TEKKEKÖY STADYUM,41.223967,36.451619,0
6308,50942 - TEVFİK İLERİ ORTAOKULU,41.267181,36.369468,0
6351,70082 - BALLICA KAVŞAK,41.492965,36.082623,0
6359,70152 - SUAT KILIÇ BULVARI,41.502714,36.115447,0
6391,65321 - ÇINARLIK YOLU,41.236941,36.541539,0
6398,65352 - BEYLERCE,41.207777,36.691045,0
6404,71021 - KAVAK,41.070157,36.0287,0
6410,72022 - HAVZA MERKEZ,40.967069,35.669098,0
6425,13832 - TOPLU TAŞIMA TRANSFER MERKEZİ,41.295239,36.335002,0
6434,74012 - VEZİRKÖPRÜ OTOGAR,41.143543,35.468465,0
6448,77012 - KOZKÖY,41.624112,35.554053,0
6454,78022 - GÜNDOĞDU,41.21638,36.92415,0
10008,50200 - ŞEHİR HASTANESİ POLİKLİNİK,41.244192,36.321224,0
10012,13851 - Fuar Caddesi,41.290695,36.338122,0
10079,65742 - Çarşamba Devlet Hastanesi,41.20814,36.747112,0
10111,78242 - Şehitler Anıtı,41.207568,36.972561,0
10121,79051 - Ladik Akdağ Kayak Merkezi,40.876272,35.905734,0
896,Yaşam Merkezi,41.36596338241115,36.18794560432434,0
4147,50161 - KUZEY YILDIZI TOKİ KAVŞAĞI,41.266363199,36.346872767,0
4704,60802 - TUĞRUL ÇETİN NOSTALJİ PARKI,41.215137,36.458571,0
4724,50012 - LOVELET AVM,41.266026,36.380005,0
4765,31982 - TÜNEL PARK,41.3279247576648,36.2683476219323,0
4818,31381 - ATAŞEHİR,41.326963,36.273132,0
4860,11912 - NECATİBEY İLKÖĞRETİM,41.301547,36.326931,0
4911,50342 - KÖY KAHVESİ,41.246234,36.361943,0
4930,11201 - ANKARA BULVARI,41.2855938229745,36.2998135552373,0
4960,13021 - MUHASEBECİLER TOKİ 1,41.283522,36.29501,0
4986,11892 - KADAMUT 2,41.2642091780854,36.2470809606805,0
5017,30141 - ATAKUM ENDÜSTRİ MESLEK LİSESİ,41.3268481912882,36.3010076942309,0
5049,30842 - TAFLAN YALI CAMİ,41.4317,36.1491,0
5074,10332 - GENÇLİK PARKI 1,41.3030830665576,36.330246427871,0
5087,50231 - ŞEKER AHMET SOKAK,41.259938,36.346533,0
5098,50031 - 19 MAYIS STAD KAVŞAĞI,41.274554,36.360278,0
5100,31622 - KÖRFEZ TRAMVAY İSTASYONU,41.366586,36.227067,0
5110,33321 - 75.YIL CAMİ,41.340569,36.240557,0
5115,31762 - MÜHENDİSLİK FAKÜLTESİ,41.365119,36.183731,0
5141,50651 - IĞDIR SOKAK,41.26731855294776,36.35640901610851,0
5184,13201 - DERECİK DÖRTYOL CAMİ,41.290053766969,36.2821854190665,0
5186,13451 - ATATÜRK ANADOLU LİSESİ,41.278108,36.287562,0
5252,30601 - OMTEL OTEL,41.3786406516225,36.2196927108238,0
5298,12942 - GIDA BORSASI 2,41.2741,36.2926,0
5320,30582 - ECZANELER,41.370967,36.227439,0
5378,10321 - GENÇLİK PARKI 2,41.302134874582,36.3296670253133,0
5380,10301 - 30 AĞUSTOS İÖO,41.29785371054,36.3289082274697,0
5415,50201 - İŞGEM,41.252523,36.324124,0
5435,30972 - HÜSEYİN AVNİ ASAL İÖO,41.31908,36.303806,0
5484,31411 - ALPARSLAN CADDESİ KAVŞAĞI,41.329553,36.266905,0
5557,32771 - ATAKUM REZİDANS,41.345687,36.233846,0
5591,12172 - ŞEHİT BURAK ZOR İHO,41.31713,36.325215,0
5603,10021 - YILDIZ,41.2879006294238,36.338502074187,0
5639,11412 - CUMHURİYET MEYDANI KAVŞAK,41.2907,36.3353,0
5647,13042 - MAKRO,41.2873,36.293,0
5664,11722 - TEPECİK KIZ KURAN KURSU,41.2678,36.2902,0
5717,60601 - KANARYA SİTESİ,41.221946,36.45201,0
5798,33272 - BÜYÜKOYUMCA 1,41.353656405335,36.1884251684418,0
5847,60421 - ORGANİZE SANAYİ BULVARI,41.2329,36.4293,0
5895,50171 - YEŞİL HİSAR SOKAK,41.258884,36.339972,0
5942,60221 - SELYERİ,41.226,36.4667,0
5990,31051 - TWİN TOWERS,41.313567,36.284114,0
6000,50131 - KUZEY YILDIZI TOKİ 2,41.265137,36.347831,0
6206,50872 - MUHSİN YAZICIOĞLU KÜLTÜR MERKEZİ,41.257404,36.344038,0
6224,13212 - MAFEN,41.290521,36.279229,0
6310,50952 - TOPTEPE KAVŞAĞI,41.264417,36.366941,0
6345,70052 - DEREKÖY YOLU,41.468745,36.106505,0
6357,70162 - KUMCAĞIZ CAMİ,41.502369,36.112428,0
6393,65331 - IRMAKSIRTI,41.226944,36.586736,0
6396,65342 - DİKBIYIK,41.218987,36.611621,0
6408,72012 - HAVZA MESLEK YÜKSEK OKULU,40.988334,35.70935,0
6409,72021 - HAVZA MERKEZ,40.968357,35.669213,0
6441,34981 - AZİZ IŞIK BULVARI DÖNÜŞ,41.366957,36.226355,0
6443,13841 - SİTELER,41.293928,36.311172,0
6446,76012 - ALAÇAM,41.616252,35.607419,0
6452,78012 - SÖĞÜTLÜ,41.220607,36.864661,0
10077,65732 - Orta Mahalle- 1,41.207208,36.7444,0
10110,78232 - Sanayi,41.208419,36.998591,0
897,Sağlık Bilimleri,41.36732416161113,36.19417905807495,0
4705,60792 - DEVLET DEMİRYOLLARI CADDESİ,41.21565,36.456128,0
4746,30982 - DÖRT MEVSİM SİTESİ,41.3179828894058,36.3008272331019,0
4766,31992 - MİMAR SİNAN CAMİ,41.3264313967278,36.2680962678159,0
4792,13441 - BİZİM KARDELEN OKULLARI,41.2732,36.2864,0
4861,11922 - SELAHİYE TOKİ,41.3003015042421,36.3249791868111,0
4899,10591 - KEFELİ CAMİ,41.284759,36.34073,0
4915,50362 - BİLİM SOKAK,41.251,36.361,0
4926,50021 - BELEDİYE EVLERİ ÜST GEÇİT,41.272839,36.364521,0
4927,13492 - OTOGAR,41.2877577771727,36.2885785538908,0
4931,11191 - ANKARA BULVARI 1,41.2854,36.3024,0
4969,11432 - ÖĞRETMENEVİ,41.2890614450721,36.3313065798269,0
4985,11902 - KADAMUT 1,41.2656,36.2482,0
5002,13192 - DERECİK YOLU,41.2917253561332,36.2817304293456,0
5015,10032 - CUMHURİYET MEYDANI,41.2902008605917,36.336840373355,0
5028,30502 - PELİTKÖY,41.359671,36.233956,0
5050,30832 - KURUGÖKÇE,41.4301,36.1515,0
5077,10372 - GENÇLİK CADDESİ,41.3137251535103,36.3357416586676,0
5079,12182 - YEŞİLYURT İLKOKULU,41.315765,36.324312,0
5085,50191 - 200 EVLER CAMİ,41.253687,36.328971,0
5130,60721 - TEKKEKÖY MESKENLER,41.2201,36.4533,0
5165,50222 - YAVUZ SELİM MAHALLESİ,41.260149,36.343365,0
5232,50241 - ALEV SOKAK,41.2588,36.3493,0
5304,30181 - BÜYÜKŞEHİR SANAT MERKEZİ,41.330286,36.291434,0
5315,30621 - ORHAN GENCEBAY İÖO,41.381072384149,36.2158394896313,0
5318,31752 - ZİRAAT FAKÜLTESİ,41.365451,36.187259,0
5336,10011 - GAR,41.2847,36.3426,0
5361,12601 - TORAMAN TEPE CAMİ,41.297713,36.311851,0
5383,10251 - SAİT BEY,41.290817177531,36.3283377471472,0
5404,33171 - İHLAS SİTESİ,41.366152,36.222686,0
5413,50411 - AKMESCİT SOKAK 1,41.2648943542657,36.3690961011699,0
5416,50671 - CANİK BELEDİYESİ,41.268956,36.360019,0
5426,31852 - 721.SOKAK,41.3242648346506,36.2762309553905,0
5469,12982 - SEBZE VE MEYVE HALİ,41.2777,36.2928,0
5485,31421 - İSTİKLAL,41.330697,36.263514,0
5497,32532 - ATAKENT TOKİ KONUTLARI 1,41.3282,36.2389,0
5556,32761 - ATAKENT EVLERİ,41.347764,36.234849,0
5629,13001 - 726.SOKAK,41.2817133718584,36.292805857472,0
5802,33262 - AZİZ IŞIK BULVARI 2,41.3543,36.1913,0
5819,31612 - PELİTKÖY TRAMVAY,41.3617,36.2294,0
5848,60441 - BORSAN,41.2364,36.4325,0
5943,60251 - SAGİMAD,41.229,36.492,0
5991,31041 - ALAÇAM CADDESİ 1,41.313982,36.286265,0
5998,50682 - GÜLSAN SANAYİ KAVŞAĞI,41.27111770156375,36.36310380980968,0
6003,50042 - SAMSUNSPOR,41.277453,36.354042,0
6055,33331 - ALİ GAFFAR OKKAN CADDESİ,41.339257,36.238138,0
6173,10991 - İLYAS KILIÇ SOKAK 1,41.26452,36.288092,0
6185,12662 - KADİFEKALE ASM,41.304,36.324921,0
6251,31401 - DEMOKRASİ PARKI,41.326901,36.271254,0
6355,70172 - 19 MAYIS YÜZME HAVUZU,41.501673,36.108648,0
6386,34072 - SAMSUN TEKNOPARK,41.361701,36.180682,0
6388,34152 - MÜHENDİSLİK EK BİNA,41.36333,36.184601,0
6389,13511 - KONTROL NOKTASI,41.291274,36.273346,0
6394,65332 - IRMAKSIRTI,41.227185,36.586987,0
6395,65341 - DİKBIYIK,41.218319,36.612289,0
6405,71022 - KAVAK,41.0697,36.028965,0
6406,71031 - DORUK MAHALLESİ,41.011761,35.876593,0
6420,65372 - ÇARŞAMBA DOĞU YAKASI,41.202675,36.729959,0
6423,73012 - BAFRA OTOGAR,41.558626,35.905441,0
6433,74011 - VEZİRKÖPRÜ OTOGAR,41.144686,35.468182,0
10076,65722 - Öğretmenevi,41.202621,36.728607,0
10107,78211 - Köprü Geçişi,41.212008,36.979776,0
898,Diş Hekimliği,41.36708260525084,36.20442509651184,0
4761,31011 - ELBİSTAN PARKI,41.314755,36.290561,0
4767,32002 - ONUR ATEŞ LİSESİ,41.324978888824,36.2680712601959,0
4784,13181 - DERECİK CADDESİ,41.293823,36.281553,0
4862,11932 - SELAHİYE MAHALLESİ,41.2994915046642,36.324381447706,0
4900,10581 - SEMA CENGİZ BÜBERCİ ATL,41.2826970973258,36.338824210059,0
4921,12611 - TORAMAN TEPE KONUTLARI,41.3001,36.312743,0
4932,11181 - ANKARA BULVARI 2,41.2854,36.3054,0
4962,13002 - 726.SOKAK,41.2817096775048,36.2929212523245,0
4971,11562 - ASKERLİK ŞUBESİ,41.2891986289414,36.3263598180058,0
4973,11452 - KADIKÖY MAHALLESİ,41.2868322414368,36.3286940447554,0
4984,11771 - KADAMUT,41.267414,36.249655,0
5013,10002 - KILIÇDEDE,41.2812,36.3484,0
5022,31742 - OMÜ KÜTÜPHANE,41.365263,36.189804,0
5035,50911 - BELEDİYE EVLERİ,41.2720791505203,36.3668832903099,0
5051,30822 - ADNAN MENDERES,41.4272,36.1558,0
5056,30762 - POLİS OKULU,41.4146,36.1733,0
5068,50681 - BELEDİYE EVLERİ AKTARMA,41.271891,36.365458,0
5069,10642 - ADALET SARAYI,41.2797,36.3478,0
5078,10392 - BAFRA CADDESİ,41.318444,36.330257,0
5086,50182 - DÜVECİK MAHALLESİ KAVŞAĞI,41.2566605315102,36.3355711582966,0
5088,50251 - MEÇHUL ASKER GEÇİDİ,41.257429,36.351375,0
5129,60622 - TEKKEKÖY OTOGAR,41.2172272177716,36.4535997810356,0
5134,50541 - HASKÖY MEYDAN,41.2533652424864,36.361690633559,0
5229,10981 - ATAKÖY ÇOCUK PARKI,41.259876,36.288286,0
5256,32522 - 3511.SOKAK,41.3291,36.2393,0
5308,10241 - YENİ KARAKOL,41.2865392063405,36.3299520286057,0
5325,30452 - YENİMAHALLE,41.351232,36.241855,0
5341,30301 - TÜRKİŞ,41.33719,36.271899,0
5350,30631 - 6021.SOKAK,41.3841663973778,36.2111066225114,0
5384,10221 - GÜRBÜZ CAMİ,41.2804765237591,36.3348240308338,0
5417,12981 - SEBZE VE MEYVE HALİ,41.2776,36.2926,0
5486,31441 - YALÇIN,41.3322058520688,36.2610451978415,0
5566,33181 - 5166.SOKAK,41.366125,36.219266,0
5574,32911 - TOPLU KONUT BULVARI 5,41.3588150545434,36.2314948285132,0
5670,12192 - SORGUN SOKAK,41.3147538352673,36.3226828302908,0
5718,60731 - ONDOKUZMAYIS ORTAOKULU,41.220335,36.456745,0
5803,33162 - BÜYÜKOYUMCA CAMİ,41.3531278420377,36.1930283810694,0
5851,60481 - EMEK LASTİK,41.2358262219602,36.4388074281187,0
5882,50421 - AKMESCİT SOKAK,41.266142,36.371545,0
5889,50711 - CENGİZ TOPEL,41.271526,36.366497,0
5944,60261 - GELEMEN,41.2295,36.4965,0
5999,50672 - CANİK BELEDİYESİ,41.26893440252534,36.35921527729034,0
6010,30992 - MİMOZA SİTESİ,41.3177940300271,36.2962619331946,0
6056,33341 - ALİ GAFFAR OKKAN CADDESİ 1,41.3384464969454,36.2366741828714,0
6103,32751 - İZMİR CADDESİ,41.34953,36.234485,0
6186,12671 - ÇİMENLİ CADDESİ 2,41.306209,36.326519,0
6252,33951 - 740 EVLER,41.325536,36.270701,0
6314,13431 - KIRAN KÖYÜ CAMİ,41.272138,36.286173,0
6332,34052 - 725. SOKAK,41.322943,36.276253,0
6392,65322 - ÇINARLIK YOLU,41.237237,36.542077,0
6397,65351 - BEYLERCE,41.207222,36.691571,0
6402,71011 - MAHMUTLU,41.182444,36.112695,0
6431,73022 - KARAKÖY,41.517731,36.007467,0
6435,74021 - ŞAHİNKAYA KANYONU,41.277907,35.432211,0
6475,65382 - EMİRGAN PARKI,41.200031,36.72328,0
6482,70182 - TEKEL SAPAĞI,41.499984,36.104134,0
10074,65712 - Depolama Alanı,41.197751,36.726196,0
899,Tıp Fakültesi,41.37295810246851,36.208642083433894,0
914,Güzel Sanatlar,41.32170242317011,36.31380558013916,0
4741,10412 - BARUTHANE TRAMVAY DURAĞI,41.320894,36.320903,0
4743,12242 - SORGUN SOKAK 1,41.3152328069728,36.321120050098,0
4747,31002 - ERGUVAN EVLERİ,41.3163,36.2937,0
4762,31001 - ERGUVAN EVLERİ,41.315847,36.293651,0
4769,32022 - MİMAR SİNAN ÖĞRENCİ YURDU,41.3226,36.2683,0
4793,13421 - KIRAN CADDESİ,41.2707,36.2858,0
4821,31451 - ATAKUM SPOR TESİSLERİ,41.333318,36.258977,0
4823,31471 - AYDINLIK CADDESİ KAVŞAĞI,41.335624,36.254353,0
4863,11942 - KÖKÇÜOĞLU CAMİ,41.2975029512271,36.3232746982558,0
4916,50531 - PİYEDE ER ERDOĞAN DÜNDAR BULVARI,41.254785,36.363887,0
4933,11642 - İLKADIM GENÇLİK MERKEZİ 1,41.2850239501549,36.3074770551273,0
4965,12941 - GIDA BORSASI 2,41.274375,36.292488,0
4972,11582 - ZEYTİNLİK KAVŞAĞI,41.287977,36.321149,0
4974,11472 - DOĞUKAN,41.2861540063914,36.3269944780488,0
4999,13161 - DERECİK İLKÖĞRETİM OKULU,41.295942,36.281271,0
5014,10012 - GAR,41.2852,36.3426,0
5036,30641 - İNCESU YALI CAMİ,41.386361,36.207875,0
5052,30812 - YEŞİL YALI,41.424632,36.15965,0
5060,30692 - ÇAKIRLAR KORUSU,41.3995,36.1925,0
5137,50032 - 19 MAYIS STAD KAVŞAĞI,41.27454,36.361214,0
5228,10971 - ATAKÖY MERKEZ CAMİ,41.25647,36.287498,0
5307,50112 - SOĞUKSU,41.2663951482845,36.3500676739588,0
5319,31732 - SAĞLIK BİLİMLERİ,41.367252,36.19489,0
5326,30412 - ATAKENT,41.344591,36.250101,0
5342,30351 - ÖMÜREVLERİ,41.3414,36.2601,0
5362,12571 - DİLAY KENT,41.3027062317696,36.3123171650359,0
5385,10211 - LİSE KAVŞAĞI,41.2792550827663,36.3363922502599,0
5395,33361 - İHLAS EVLER,41.3373126036059,36.2342904223337,0
5405,60751 - TEKKEKÖY KONUTLAR CAMİ,41.220219,36.459584,0
5498,32502 - ELMAS KENT SİTESİ,41.328786,36.242101,0
5583,10652 - UĞUR MUMCU PARKI,41.2769110844745,36.3459153141175,0
5671,12201 - SAMTOWER,41.3154213693208,36.3217869460692,0
5789,32742 - VATAN CADDESİ,41.347266,36.232529,0
5793,33201 - ÖZEL VEFA BAKIM MERKEZİ,41.363955,36.212557,0
5804,33152 - DEDE EFENDİ BULVARI,41.3516,36.1941,0
5853,60511 - AYGÜN CERRAHİ ALETLER,41.241,36.4404,0
5866,50731 - TOPKAPI SOKAK,41.269059,36.366487,0
5898,50271 - UZUN ÇARŞILI SOKAK,41.2579841782496,36.3549937642623,0
5899,10572 - BAŞARIR SOKAK,41.2806472942669,36.3368462824444,0
5912,10231 - BELEDİYE İLKÖĞRETİM OKULU,41.2818602807578,36.3332788459745,0
5945,60271 - TARIMSAL ARAŞTIRMA,41.229833,36.499629,0
6113,13022 - MUHASEBECİLER TOKİ 1,41.283891383148,36.2954692218974,0
6117,50441 - TOPTEPE MAHALLE MUHTARLIĞI,41.2666073405523,36.375090942939,0
6123,31872 - BORNOVA CADDESİ 1,41.322743,36.277886,0
6187,12681 - KUBA CAMİİ,41.307406,36.32746,0
6231,60772 - KAHVECİOĞLU SOKAK,41.217636,36.455501,0
6253,33961 - 740 EVLER 2,41.32434,36.269513,0
6309,50951 - TOPTEPE KAVŞAĞI,41.264315,36.367153,0
6330,34041 - KAZIM KARABEKİR CADDESİ,41.358118,36.229649,0
6363,13732 - KADAMUT YOLU,41.267593,36.256321,0
6399,65361 - DÖRTYOL,41.203741,36.722626,0
6400,65362 - DÖRTYOL,41.204208,36.720928,0
6403,71012 - MAHMUTLU,41.182678,36.113341,0
6484,70192 - 19 MAYIS MEZARLIĞI,41.496478,36.091757,0
8035,70142 - VURAL AKDENİZ,41.502223,36.056895,0
10072,65702 - Küçük Hamam Sokak ,41.194779,36.726795,0
10105,78192 - Elmalık ,41.212139,36.965492,0
900,Lojmanlar,41.37589078057891,36.22120499610901,0
4700,60782 - 655.SOKAK,41.2179786447541,36.4589336585346,0
4729,10472 - ATASAM HASTANESİ,41.2646,36.3392,0
4738,12211 - EZİNE SOKAK,41.3169,36.3227,0
4770,32032 - ALPARSLAN BULVARI 1,41.32035,36.267878,0
4794,13411 - 731.SOKAK,41.2677,36.2881,0
4822,31461 - RECEP TAYYİP ERDOĞAN BULVARI KAVŞAĞI,41.334475,36.254352,0
4826,31521 - GAFFAR OKKAN KAVŞAĞI,41.3427253896919,36.2424537590962,0
4864,11952 - KÖKÇÜOĞLU MAHALLESİ,41.2953153636882,36.3219859937916,0
4934,11652 - KIRAN MAHALLESİ,41.2827931854083,36.306770039806,0
4966,12931 - KURAN KURSU,41.2721221087081,36.2934838932911,0
5023,31712 - İLAHİYAT FAKÜLTESİ,41.367426743518,36.1982720877549,0
5032,30352 - ÖMÜREVLERİ,41.3405427282437,36.2615680279913,0
5037,30651 - 6050.SOKAK,41.3898787709511,36.2033788692442,0
5070,10662 - MESKENLER KAVŞAĞI,41.275001577219,36.346120991375,0
5103,12352 - AMİSOS TEPE EVLERİ,41.315006434868,36.3191479648274,0
5112,33211 - ŞEHİT EMRAH SAPA LİSESİ,41.3628872709937,36.2090862575983,0
5117,30802 - ALİ BABA SİTESİ,41.4227,36.1626,0
5156,50052 - SANAYİ KAVŞAĞI,41.274251584652,36.3582236038835,0
5183,13512 - KONTROL NOKTASI,41.290865,36.27298,0
5244,30401 - METEOROLOJİ,41.344569,36.251047,0
5300,10191 - İLİM YAYMA VAKFI,41.2763965341664,36.340905319356,0
5365,12491 - MEHTAP CADDESİ 1,41.3137049775642,36.3144684427134,0
5388,30991 - MİMOZA SİTESİ,41.3175406438824,36.2963150478811,0
5410,50741 - GİRNE SOKAK,41.267884,36.366298,0
5428,31882 - BORNOVA CADDESİ,41.322723,36.280336,0
5458,12551 - CEVİZLİ SİTESİ,41.304658,36.31302,0
5499,32492 - 3508.SOKAK,41.330224,36.244503,0
5558,32792 - DEMİRKENT,41.348013,36.231177,0
5642,11592 - KADIKÖY PARKI,41.287249,36.317681,0
5661,11482 - ÖZEL EĞİTİM MESLEK LİSESİ,41.2856,36.3244,0
5687,50592 - GÖKTEPE SOKAK,41.2602110421104,36.3551571442208,0
5805,33142 - DEDE EFENDİ BULVARI 1,41.3505303534607,36.1947900676292,0
5845,60781 - 655.SOKAK,41.2178,36.4589,0
5855,60531 - YEŞİLYURT MESLEK YÜKSEK OKULU,41.24136541,36.43484592,0
5946,60281 - GELEMEN 1,41.231,36.507,0
6057,33371 - ALİ GAFFAR OKKAN CADDESİ 2,41.3356593285591,36.230462861539,0
6114,13032 - MUHASEBECİLER TOKİ 2,41.2851630439215,36.295930715711,0
6118,50452 - TEPE PARK KONUTLARI,41.2640891806661,36.371768445502,0
6174,10961 - İLYAS KILIÇ SOKAK,41.255817,36.286574,0
6307,50941 - TEVFİK İLERİ ORTAOKULU,41.267072,36.369671,0
6353,70092 - BALIKÇILAR,41.494082,36.084379,0
6361,13722 - ÇATKAYA YOLU,41.265216,36.263613,0
6474,65381 - EMİRGAN PARKI,41.199759,36.723329,0
10070,65692 - Muhsin Yazıcıoğlu Caddesi,41.197196,36.723921,0
10104,78182 - Devlet Hastanesi,41.212677,36.955123,0
901,Eczaneler,41.37131586413493,36.224533094386494,0
4701,60771 - KAHVECİOĞLU SOKAK,41.217811,36.455773,0
4706,60752 - TEKKEKÖY İLÇE SAĞLIK MÜDÜRLÜĞÜ,41.22067,36.458424,0
4740,12342 - GÜNEŞ APARTMANI,41.3141672867921,36.318202796315,0
4756,31892 - NİŞANTAŞI CADDESİ 2,41.322764,36.282709,0
4830,31571 - VATAN CADDESİ,41.349521,36.237297,0
4935,11662 - ULUGAZİ TOKİ,41.2808595469999,36.3050501944358,0
4946,10721 - VAROL SİTESİ,41.2684398786036,36.3355031485191,0
4983,11761 - ÇORAK KAVŞAĞI,41.2606199775593,36.2826721022909,0
5024,31702 - DİŞ HEKİMLİĞİ,41.36715,36.204661,0
5053,30792 - POLİS ABLA İLKÖĞRETİM OKULU,41.4213,36.1647,0
5089,50602 - ESKİ PAZAR SOKAK,41.261,36.3545,0
5143,50072 - MİLLET PARKI,41.2718122792637,36.3537689907595,0
5257,30981 - DÖRT MEVSİM SİTESİ,41.3178,36.3005,0
5270,10671 - ZÜBEYDE HANIM PARKI,41.2736139656925,36.3442987747048,0
5281,11962 - ÇIRAKLIK OKULU,41.2934749579521,36.3206518112669,0
5316,30661 - TURİZM VE OTELCİLİK OKULU,41.393618,36.20015,0
5328,30282 - TÜRKİŞ,41.33611,36.274032,0
5338,10082 - GENÇLİK PARKI,41.3033,36.3315,0
5363,12541 - KALEKENT KONUTLARI,41.3073267715195,36.3151750506741,0
5366,12471 - ZİRVE PİDE,41.3158,36.3149,0
5386,10201 - HALK SAĞLIĞI MÜDÜRLÜĞÜ,41.2776400670137,36.3388133085501,0
5444,32042 - MİMAR SİNAN EVLERİ,41.3185,36.2673,0
5523,33381 - ALİ GAFFAR OKKAN CADDESİ 3,41.334971,36.227347,0
5632,10722 - VAROL SİTESİ,41.268271207206,36.3355667849544,0
5643,11602 - OĞUZ TÜRKLERİ SOKAK,41.286419,36.313268,0
5659,30451 - YENİMAHALLE,41.351787,36.24187,0
5662,11492 - REŞADİYE PARKI,41.284464330605,36.3225384313634,0
5668,11721 - TEPECİK KIZ KURAN KURSU,41.2676404556356,36.2903797585186,0
5672,12221 - 605.SOKAK,41.3174522731079,36.3215002560624,0
5676,50472 - SAMSUN HUZUREVİ,41.2631,36.3699,0
5700,50001 - DERBENT,41.257,36.3841,0
5806,33132 - KARANFİL,41.3494668352489,36.1963238476699,0
5821,32931 - SANİYE HATUN CAMİ,41.3583,36.2266,0
5867,50751 - CENGİZ TOPEL CADDESİ 1,41.266559,36.366119,0
5947,65001 - ÇINARLIK,41.2392,36.5443,0
6042,32242 - 910.SOKAK,41.333166,36.256566,0
6135,32482 - TEPECİK DURAĞI,41.331448,36.246691,0
6176,10941 - 1134.SOKAK,41.253891,36.28895,0
6262,34012 - BORNOVA CADDESİ 4,41.321196,36.269828,0
6317,13661 - KAVACIK YOLU,41.267198,36.286842,0
6329,34031 - BÜYÜK OYUMCA YOLU,41.361978,36.207343,0
6366,32802 - 3417.CADDE,41.349184,36.228479,0
6401,65371 - ÇARŞAMBA DOĞU YAKASI,41.2026,36.729934,0
6407,72011 - HAVZA MESLEK YÜKSEK OKULU,40.989113,35.70977,0
6417,50931 - ERDOĞAN DÜNDAR,41.268347,36.371511,0
6439,75011 - AYVACIK MERKEZ,40.989438,36.633034,0
8014,35012 - AYDINLIK CADDESİ 2,41.332788,36.252738,0
10068,65682 - PTT Şube,41.199619,36.723244,0
10103,78172 - Gündoğdu 1 ,41.215133,36.934689,0
902,Körfez,41.3679,36.2268,0
4702,60621 - TEKKEKÖY OTOGAR,41.217165,36.453375,0
4739,12231 - TELEFERİK CAMİ,41.3167317593388,36.320627246161,0
4763,30971 - HÜSEYİN AVNİ ASAL İÖO,41.319187,36.304198,0
4772,32052 - BALAÇ MAHALLESİ,41.315438299764,36.2650521056141,0
4903,50612 - CANİK TÜRK TELEKOM LİSESİ,41.262412,36.353593,0
4925,10192 - İLİM YAYMA VAKFI,41.2762856039679,36.3415232905481,0
4945,10681 - ŞEHİT POLİS MURAT ÇALIŞKAN,41.272185,36.342178,0
